color,quantity,price,parentSku,productID,productName,sku,manufacture,outStockproductID,productRating,productRatingcount,productListPrice,productSalesPrice,size,primaryCategory,subCategory1,subCategory2,subCategory3,pageType,categoryId
,1,113.99,2480,5165364,Royal Canin® Feline Health Nutrition&#xfffd; Digestive Care Dry Cat Food,444214,0000031950,5165364,4.0813,283,113.99,113.99,14 Lb,Other,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,44.99,1195,5139240,"Purina Pro Plan Focus Adult Dry Cat Food - Urinary Tract Health, Chicken &amp; Rice",00-38100-13128,0000030078,5139240,4.3234,770,44.99,44.99,7 Lb,Chicken &amp; Rice,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,28.99,1203,5139227,"Purina Pro Plan Focus  Kitten Dry Cat Food - With Vitamins, High-Protein, Chicken &amp; Rice",00-38100-13171,0000030078,5139227,4.599,414,28.99,28.99,3.5 Lb,Chicken &amp; Rice,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,91.99,2241,5246501,Hill&#x27;s® Science Diet® Adult Dry Cat Food - Chicken,10405,0000003017,5246501,4.603,398,101.99,91.99,16 Lb,Chicken,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,67.99,18338,5200040,"Blue Buffalo® Freedom&amp;trade;  All Life Stages Dry Cat Food - Grain Free, Chicken",800509,0000031604,5200040,4.8333,12,67.99,67.99,11 Lb,Chicken,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,29.99,495,5091207,Purina® Cat Chow® Advanced Nutrition Indoor Adult Cat Food,10121,0000014587,5091207,4.8305,413,29.99,29.99,8 kg,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,17.29,494,5014589,Purina® Cat Chow® Advanced Nutrition Hairball Control Adult Cat Food,2998,0000014587,5014589,4.7905,148,17.29,17.29,3.2 kg,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,109.99,1391,5070601,Royal Canin® Feline Health Nutrition&#xfffd; Sensitive Digestion Adult Dry Cat Food,62316,0000031629,5070601,4.6355,321,109.99,109.99,15 Lb,Other,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,44.99,1202,5139233,"Purina Pro Plan Specialized Adult Dry Cat Food - Low Calorie, No Artificial Colors, Chicken &amp; Rice",00-38100-13133,0000030078,5139233,4.5567,776,44.99,44.99,7 Lb,Chicken,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,35.99,18204,5200408,"Nutrience® Grain Free Cat Food - Turkey, Chicken &amp; Herring",C2541,0000031915,5200408,4.875,8,35.99,35.99,5.5 Lb,"Turkey, Chicken &amp; Herring",cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,71.99,1850,5154808,Hill&#x27;s® Science Diet® Oral Care Adult Dry Cat Food - Chicken,8894,0000003017,5154808,4.6797,306,71.99,71.99,7 Lb,Chicken,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,96.99,1847,5154821,Hill&#x27;s® Science Diet® Sensitive Stomach &amp; Skin Adult Dry Cat Food - Chicken,8878,0000003017,5154821,4.3573,487,106.99,96.99,15.5 Lb,Chicken &amp; Rice,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,71.99,2251,5154817,Hill&#x27;s® Science Diet® Hairball Control Adult Senior 7+ Dry Cat Food - Chicken,8883,0000003017,5154817,4.5127,158,71.99,71.99,7 Lb,Chicken,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,91.99,2236,5246502,Hill&#x27;s® Science Diet® Light Adult Dry Cat Food - Chicken,10406,0000003017,5246502,4.6131,274,101.99,91.99,16 Lb,Chicken,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,10.99,2289,5103782,WHISKAS® Hairball Control Cat Food,14585,0000014585,5103782,4.25,56,10.99,10.99,3.3 Lb,Other,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,67.99,300,5173164,"Blue Buffalo® Freedom&amp;trade;  All Life Stages Dry Cat Food - Grain Free, Chicken",00707,0000031604,5173164,4.8073,109,67.99,67.99,11 Lb,Chicken,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,63.99,1206,5166529,Hill&#x27;s® Science Diet® Senior 11+ Dry Cat Food - Chicken,1463,0000003017,5166529,4.5779,263,63.99,63.99,7 Lb,Chicken,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,35.99,53938,5200406,Nutrience® Grain Free Adult Cat Food - Ocean Fish &amp; Salmon,C2561,0000031915,5200406,5.0,7,35.99,35.99,2.5 kg,Oceanfish &amp; Salmon,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,28.99,18206,5200412,Nutrience® Original Healthy Adult Cat Food,C2461,0000031915,5200412,1.0,1,28.99,28.99,5.5 Lb,Chicken Meal &amp; Brown Rice,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,28.99,18205,5200410,Nutrience® Original Healthy Adult Indoor Cat Food,C2471,0000031915,5200410,4.6842,19,28.99,28.99,5.5 Lb,Chicken Meal &amp; Brown Rice,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,32.99,317,5173159,"Blue Buffalo® Wilderness&amp;trade;  Adult Dry Cat Food - Grain Free, Chicken",00389,0000031604,5173159,4.7466,363,32.99,32.99,2 Lb,Chicken,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,64.99,303,5173162,"Blue Buffalo® Basics&amp;trade;  Adult Dry Cat Food - Grain Free, Turkey",800417,0000031604,5173162,4.4783,23,64.99,64.99,11 Lb,Turkey &amp; Potato,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,64.99,2622,5197367,"Nutro Wholesome Essentials &amp;trade; Indoor Adult Dry Cat Food - Non-GMO, Natural, Chicken &amp; Brown Ric",10164256,0000000010,5197367,4.4977,217,64.99,64.99,14 Lb,Chicken &amp; Brown Rice,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,91.99,1390,5154810,Hill&#x27;s® Science Diet® Indoor Adult Dry Cat Food - Chicken,8873,0000003017,5154810,4.6779,475,101.99,91.99,15.5 Lb,Chicken,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,44.99,1201,5139235,"Purina Pro Plan Specialized  Adult Dry Cat Food - No Artificial Colors or Flavors, Lamb &amp; Rice",00-38100-13112,0000030078,5139235,4.7268,388,44.99,44.99,7 Lb,Lamb &amp; Rice,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,91.99,1851,5154812,Hill&#x27;s® Science Diet® Indoor Adult Senior 7+ Dry Cat Food - Chicken,8874,0000003017,5154812,4.4481,212,101.99,91.99,15.5 Lb,Chicken,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,28.99,66273,5139225,"Purina Pro Plan Focus Indoor Adult Dry Cat Food - With Vitamins, High Fiber, Turkey &amp; Rice",00-38100-13148,0000030078,5139225,4.4886,966,28.99,28.99,3.5 Lb,Turkey &amp; Rice,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,91.99,2270,5246503,Hill&#x27;s® Science Diet® Adult Senior 7+ Dry Cat Food - Chicken,10407,0000003017,5246503,4.629,124,101.99,91.99,16 Lb,Chicken,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,63.99,18463,5202970,Hill&#x27;s® Science Diet® Indoor Senior 11+ Dry Cat Food - Chicken,2530,0000003017,5202970,4.6261,115,63.99,63.99,7 Lb,Chicken,cat,Food &amp; Treats,Dry Food,,Product Detail,200172
,1,93.99,3312,5168393,"Blue Buffalo® Basics&amp;trade; Large Breed Adult Dry Dog Food - Natural, Turkey",00582,0000031604,5168393,4.65,40,93.99,93.99,24 Lb,Turkey &amp; Potato,dog,Food,Dry Food,,Product Detail,100246
,1,76.99,648,5154846,"Hill&#x27;s® Science Diet® Adult Dry Dog Food - Small Bites, Lamb Meal &amp; Brown Rice",8557,0000003017,5154846,4.7083,192,76.99,76.99,15.5 Lb,Lamb &amp; Rice,dog,Food,Dry Food,,Product Detail,100246
,1,78.99,49267,5278893,Authority® Everyday Health Large Breed Adult Dry Dog Food - Lamb,10002,0000034009,5278893,4.2778,90,78.99,78.99,34 Lb,Lamb &amp; Rice,dog,Food,Dry Food,,Product Detail,100246
,1,78.99,51081,5278901,Authority® Everyday Health Adult Dry Dog Food - Chicken,10008,0000034009,5278901,4.25,28,78.99,78.99,30 Lb,Chicken &amp; Rice,dog,Food,Dry Food,,Product Detail,100246
,1,123.99,2676,5199388,Royal Canin® Size Health Nutrition&#xfffd; Giant Puppy Dry Dog Food,494132,0000031629,5199388,4.642,81,123.99,123.99,30 Lb,Chicken &amp; Rice,dog,Food,Dry Food,,Product Detail,100246
,1,127.99,2667,5150140,Royal Canin® Breed Health Nutrition® Labrador Retriever Puppy Breed Specific Dry Dog Food,418203,0000031629,5150140,4.6864,118,127.99,127.99,30 Lb,Chicken &amp; Rice,dog,Food,Dry Food,,Product Detail,100246
,1,37.99,2693,5173225,Royal Canin® Breed Health Nutrition® Chihuahua Puppy Dry Dog Food,513825,0000031629,5173225,4.9262,122,37.99,37.99,2.5 Lb,Other,dog,Food,Dry Food,,Product Detail,100246
,1,11.89,42285,5264848,Purina ONE SmartBlend Puppy Food - Lamb &amp; Rice,25027,0000014587,5264848,4.8391,87,13.99,11.89,1.8 kg,Lamb &amp; Rice,dog,Food,Dry Food,,Product Detail,100246
,1,90.99,47264,5287181,"HALO® DreamCoat Adult Dog Food - Natural, Holistic Chicken &amp; Chicken Liver Recipe",39210,0000033054,5287181,4.75,4,97.99,90.99,21 Lb,Chicken &amp; Chicken Liver,dog,Food,Dry Food,,Product Detail,100246
,1,77.99,78529,5344621,Canidae Pure Adult Dry Dog Food - Lamb &amp; Brown Rice,DD0211A22001P,0000034657,5344621,,,84.99,77.99,22 lb,Lamb &amp; Brown Rice,dog,Food,Dry Food,,Product Detail,100246
,1,97.99,49071,5280316,"Wellness® CORE® Senior Dry Dog Food - Natural, Grain Free",88453,0000000011,5280316,4.2093,43,104.99,97.99,24 Lb,dog,Food,Dry Food,,Product Detail,100246
,1,46.99,63376,5309265,Authority® Gut Health Adult Dry Dog Food - Chicken,50009925,0000030068,5309265,4.5,120,50.99,46.99,18 Lb,Chicken &amp; Rice,dog,Food,Dry Food,,Product Detail,100246
,1,39.99,72083,5330449,"Only Natural Pet® Wholesome Homemade All Life Stage Dry Dog Food - Poultry, High-Protein, Grain Fre",101927,0000034698,5330449,4.7,10,39.99,39.99,6 Lb,Poultry,dog,Food,Dry Food,,Product Detail,100246
,1,93.99,46613,5150158,"Blue Buffalo® Basics&amp;trade; Adult Dry Dog Food - Natural, Salmon",00287,0000031604,5150158,4.7159,88,93.99,93.99,24 Lb,Salmon &amp; Potato,dog,Food,Dry Food,,Product Detail,100246
,1,92.99,18308,5212687,Nulo MedalSeries Senior Dry Dog Food - Chicken,71SC24,0000033776,5212687,4.9714,35,92.99,92.99,24 Lb,Chicken,dog,Food,Dry Food,,Product Detail,100246
,1,92.99,18310,5237333,Nulo MedalSeries Puppy Dry Dog Food - Chicken,71PC24,0000033776,5237333,4.4706,51,92.99,92.99,24 Lb,Chicken,dog,Food,Dry Food,,Product Detail,100246
,1,66.99,68863,5322061,"Blue Buffalo® Life Protection Formula&amp;trade;  Adult Dry Dog Food - Natural, Beef",803973,0000033163,5322061,4.7059,17,66.99,66.99,26 Lb,dog,Food,Dry Food,,Product Detail,100246
,1,26.99,68864,5322198,"Blue Buffalo® Life Protection Formula&amp;trade; Small Breed Adult Dry Dog Food - Natural, Beef",803967,0000033163,5322198,4.8262,1139,26.99,26.99,6 Lb,dog,Food,Dry Food,,Product Detail,100246
,1,27.99,69214,5322763,"Nulo MedalSeries Small Breed Adult Dry Dog Food - High-Protein, Chicken, duck &amp; Turkey",71BZ04,0000033776,5322763,4.7838,37,27.99,27.99,4 Lb,Chicken,dog,Food,Dry Food,,Product Detail,100246
,1,27.99,65004,5300300,Nulo MedalSeries Puppy Dry Dog Food - Turkey,71GP04,0000033776,5300300,4.7455,55,27.99,27.99,4.5 Lb,"Turkey, Oats &amp; Guinea Fowl",dog,Food,Dry Food,,Product Detail,100246
,1,34.99,79480,5345436,Zeal Air-Dried Dog Food - Beef,CCJCB0454005,0000035312,5345436,,,34.99,34.99,1 Lb,dog,Food,Dry Food,,Product Detail,100246
,1,31.99,76945,5340257,"HALO® Holistic Adult Dry Dog Food - Natural, Wild-caught Salmon &amp; Whitefish",56403,0000033054,5340257,,,31.99,31.99,3.5 Lb,Salmon &amp; Whitefish,dog,Food,Dry Food,,Product Detail,100246
,1,34.99,76942,5340717,Purina Puppy Chow with Real Chicken Dry Dog Food,12538288,0000014587,5340717,4.6024,3219,34.99,34.99,11.4 kg,Chicken,dog,Food,Dry Food,,Product Detail,100246
,1,34.99,76941,5340715,Purina Dog Chow Complete Adult with Real Chicken Dry Dog Food,12538268,0000014587,5340715,4.7302,189,34.99,34.99,14 kg,Chicken,dog,Food,Dry Food,,Product Detail,100246
,1,35.99,80443,5345496,Royal Canin Breed Health Nutrition Poodle Adult Dry Dog Food - Chicken,450925,0000033389,5345496,4.8387,124,35.99,35.99,2.5 Lb,dog,Food,Dry Food,,Product Detail,100246
,1,39.99,78541,5343858,"Royal Canin Cocker Spaniel Medium Breed Adult Dry Dog Food - Skin &amp; Coat Health, Chicken",418166,0000031629,5343858,4.74,50,39.99,39.99,6 Lb,Chicken,dog,Food,Dry Food,,Product Detail,100246
,1,31.99,77607,5339213,"Blue Buffalo® Wilderness&amp;trade; Adult Dry Dog Food - Natural, High Protein, Wholesome Grains, Duck",804476,0000033163,5339213,4.5462,249,31.99,31.99,4.5 Lb,Duck,dog,Food,Dry Food,,Product Detail,100246
,1,94.99,74822,5336256,Royal Canin® Digestive Care Medium Breed Dry Dog Food,464917,0000031629,5336256,4.5143,35,94.99,94.99,17 Lb,dog,Food,Dry Food,,Product Detail,100246
,1,31.99,76944,5340256,Halo Holistic Vegan Plant-Based with Kelp Dry Dog Food,56603,0000033054,5340256,5.0,1,31.99,31.99,3.5 Lb,dog,Food,Dry Food,,Product Detail,100246
,1,31.99,77610,5339251,"Blue Buffalo® Wilderness&amp;trade; Adult Dry Dog Food - Natural, High Protein, Wholesome Grains, Chicke",804469,0000033163,5339251,4.5843,267,31.99,31.99,4.5 Lb,Chicken,dog,Food,Dry Food,,Product Detail,100246
,1,130.99,78539,5343856,"Royal Canin Large Breed Joint Care Adult Dry Dog Food - Skin &amp; Coat Health, Chicken",464431,0000031629,5343856,4.814,43,130.99,130.99,30 Lb,Chicken,dog,Food,Dry Food,,Product Detail,100246
,1,34.99,52526,5287915,"Merrick® Backcountry® Adult Dry Dog Food - Beef, Grain Free, Gluten Free",37074,0000033160,5287915,4.218,133,34.99,34.99,4 Lb,dog,Food,Dry Food,,Product Detail,100246
,1,53.99,52839,5287520,Simply Nourish® Original Small Breed Adult Dry Dog Food - Chicken &amp; Brown Rice,50005281,0000030068,5287520,4.589,163,53.99,53.99,15 Lb,Chicken &amp; Brown Rice,dog,Food,Dry Food,,Product Detail,100246
,1,30.99,52895,5282201,Iams® ProActive Health Lamb &amp; Rice Adult Dog Food,10174723,0000033402,5282201,5.0,3,33.99,30.99,15 Lb,dog,Food,Dry Food,,Product Detail,100246
,1,27.99,69203,5322843,"Nulo MedalSeries Adult Dry Dog Food - High-Protein, Beef",71BB04,0000033776,5322843,4.625,40,27.99,27.99,4 Lb,Beef,dog,Food,Dry Food,,Product Detail,100246
,1,129.99,27313,5216531,"Instinct® Raw Boost Large Breed Puppy Dry Dog Food - Grain Free, Chicken Meal",65607,0000033791,5216531,4.4194,31,129.99,129.99,20 Lb,Chicken Meal,dog,Food,Dry Food,,Product Detail,100246
,1,38.99,57934,5298847,Hill&#x27;s Science Diet Perfect Weight Small Bites Adult Dry Dog Food - Chicken,605047,0000003017,5298847,4.6377,138,38.99,38.99,4 Lb,Chicken,dog,Food,Dry Food,,Product Detail,100246
,1,94.99,52922,5288787,"Canidae® Pure&amp;trade; Adult Dry Dog Food - Limited Ingredient Diet, Salmon",DD0216D24001,0000034657,5288787,4.1045,67,94.99,94.99,24 Lb,Salmon &amp; Sweet Potato,dog,Food,Dry Food,,Product Detail,100246
,1,22.99,69191,5322332,"Canidae® Pure&amp;trade; Adult Dry Dog Food - Limited Ingredient Diet, With-Grain, Bison &amp; Barley",DD0211H04001,0000034657,5322332,4.25,8,22.99,22.99,4 Lb,Bison &amp; Barley,dog,Food,Dry Food,,Product Detail,100246
,1,52.99,52836,5287506,Simply Nourish® Original Adult Dry Dog Food - Lamb &amp; Oatmeal,10031,0000034009,5287506,4.5047,214,52.99,52.99,15 Lb,Lamb &amp; Oatmeal,dog,Food,Dry Food,,Product Detail,100246
,1,38.99,43162,5267965,Hill&#x27;s® Science Diet® Senior Vitality Small Breed Adult Senior 7+ Dry Dog Food - Chicken &amp; Rice,10770,0000003017,5267965,4.7195,82,38.99,38.99,3.5 Lb,Chicken &amp; Rice,dog,Food,Dry Food,,Product Detail,100246
,1,37.99,20943,5211541,Royal Canin® Breed Health Nutrition® Pug Puppy Breed Specific Dry Dog Food,510625,0000031629,5211541,4.8167,60,37.99,37.99,2.5 Lb,Other,dog,Food,Dry Food,,Product Detail,100246
,1,79.99,52915,5288697,Canidae® All Life Stage Dry Dog Food - Lamb,DD0117D30001,0000034657,5288697,4.25,24,79.99,79.99,30 Lb,Lamb &amp; Rice,dog,Food,Dry Food,,Product Detail,100246
,1,94.99,52917,5288705,Canidae® All Life Stage Dry Dog Food - Multi Protein,DD0117A44001,0000034657,5288705,4.28,50,94.99,94.99,44 LB,"Chicken, Turkey, Lamb, Fish Meal",dog,Food,Dry Food,,Product Detail,100246
,1,20.39,71976,5326214,Purina ONE SmartBlend Small Dog Food,12403670,0000014587,5326214,4.6729,107,23.99,20.39,One Size,dog,Food,Dry Food,,Product Detail,100246
,1,30.99,3471,5210687,"IAMS&amp;trade; Proactive Health Puppy Dry Dog Food - Healthy Development, Chicken &amp; Whole Grains",10171559,0000002683,5210687,4.6361,338,33.99,30.99,15 Lb,Chicken,dog,Food,Dry Food,,Product Detail,100246
,1,68.99,2923,5168911,"NUTRO ULTRA&amp;trade; Adult Dry Dog Food - Chicken, Lamb, Salmon",10242372,0000000010,5168911,4.6702,188,68.99,68.99,15 Lb,dog,Food,Dry Food,,Product Detail,100246
,1,105.99,57856,5299128,Instinct® Raw Boost® Whole Grain + Freeze-Dried Puppy Dry Dog Food,65294,0000033791,5299128,4.8333,12,105.99,105.99,20 Lb,Chicken &amp; Brown Rice,dog,Food,Dry Food,,Product Detail,100246
,1,97.99,617,5339218,Hill&#x27;s Science Diet Large Breed Puppy Dry Dog Food - Lamb &amp; Rice,607790,0000003017,5339218,4.5,102,107.99,97.99,30 Lb,Lamb &amp; Rice,dog,Food,Dry Food,,Product Detail,100246
,1,71.99,618,5151451,Hill&#x27;s Science Diet Small &amp; Mini Puppy Dry Dog Food - Chicken,9095,0000003017,5151451,4.8146,178,71.99,71.99,15.5 Lb,Chicken Meal &amp; Barley,dog,Food,Dry Food,,Product Detail,100246
,1,100.99,53091,5286679,Hill&#x27;s® Science Diet® Light Adult Dry Dog Food - Chicken Meal &amp; Barley,603938,0000003017,5286679,4.8172,186,110.99,100.99,30 Lb,dog,Food,Dry Food,,Product Detail,100246
,1,97.99,626,5154731,Hill&#x27;s Science Diet Puppy Dry Dog Food - Chicken &amp; Barley,9367,0000003017,5154731,4.5455,429,107.99,97.99,30 Lb,Chicken Meal &amp; Barley,dog,Food,Dry Food,,Product Detail,100246
,1,125.99,74818,5336242,Royal Canin® Breed Health Nutrition Rottweiler Dry Dog Food,418630,0000031629,5336242,4.7619,42,125.99,125.99,30 Lb,dog,Food,Dry Food,,Product Detail,100246
,1,89.99,54049,5291150,"Blue Buffalo® Wilderness&amp;trade; Large Breed Adult Dry Dog Food - Grain Free, Salmon",802026,0000033163,5291150,4.44,25,89.99,89.99,24 Lb,dog,Food,Dry Food,,Product Detail,100246
,1,20.99,69192,5319668,Natural Balance Limited Ingredient Freeze-Dried Raw All Life Stage Dog Food Topper - 6 Oz.,2363392150,0000003884,5319668,4.8182,11,20.99,20.99,6 Oz,Beef,dog,Food,Food Toppers,,Product Detail,100247
,1,65.99,52838,5287516,Simply Nourish® Original Weight Management Large Breed Adult Dry Dog Food - Turkey &amp; Brown Rice,50009927,0000030068,5287516,4.2632,38,72.99,65.99,30 Lb,Turkey &amp; Brown Rice,dog,Food,Dry Food,,Product Detail,100246
,1,99.99,69189,5323729,Natural Balance Limited Ingredient Diets Adult Dry Dog Food - Salmon &amp; Brown Rice,723633014458,0000003884,5323729,3.625,8,99.99,99.99,24 Lb,Salmon &amp; Brown Rice,dog,Food,Dry Food,,Product Detail,100246
,1,39.99,53379,5287095,"Instinct® Raw Boost Adult Dry Dog Food - Natural, Grain Free, Raw, Chicken",65900,0000033791,5287095,4.375,24,39.99,39.99,4 Lb,Chicken,dog,Food,Dry Food,,Product Detail,100246
,1,68.99,2917,5168952,"NUTRO ULTRA&amp;trade; Puppy Dry Dog Food - Chicken, Lamb, Salmon",10242392,0000000010,5168952,4.5779,154,68.99,68.99,15 Lb,dog,Food,Dry Food,,Product Detail,100246
,1,34.99,43576,5266161,"Instinct® Limited Ingredient Diet Adult Dry Dog Food - Natural, Grain Free, Raw, Lamb",65843,0000033791,5266161,4.404,151,34.99,34.99,4 Lb,Lamb,dog,Food,Dry Food,,Product Detail,100246
,1,33.99,58283,5298585,Nutrience Care® Weight Management Adult Dog Food,D6611,0000015845,5298585,5.0,9,33.99,33.99,2.27 kg,dog,Food,Dry Food,,Product Detail,100246
,1,27.99,52851,5348546,Simply Nourish® Limited Ingredient Diet Adult Dry Dog Food - Salmon &amp; Sweet Potato,50-99704,0000035299,5348546,4.1868,348,27.99,27.99,4 Lb,Salmon &amp; Sweet Potato,dog,Food,Dry Food,,Product Detail,100246
,1,99.99,71970,5323749,Natural Balance Limited Ingredient Diets Adult Dry Dog Food - Duck &amp; Brown Rice,723633014472,0000003884,5323749,4.0,5,99.99,99.99,24 Lb,Duck &amp; Brown Rice,dog,Food,Dry Food,,Product Detail,100246
,1,30.99,3035,5109110,"Purina Pro Plan Development Small Breed Puppy Dry Dog Food - High Protein, DHA, Chicken &amp; Rice",003810011369,0000030078,5109110,4.766,188,30.99,30.99,6 Lb,Chicken,dog,Food,Dry Food,,Product Detail,100246
,1,92.99,57927,5320626,"Purina Pro Plan Specialized Large Breed Adult Dry Dog Food - Sensitive Skin &amp; Stomach, Salmon &amp; Rice",3810018689,0000014587,5320626,4.4924,264,92.99,92.99,35 Lb,Salmon &amp; Rice,dog,Food,Dry Food,,Product Detail,100246
,1,99.99,71047,5328157,Natural Balance Limited Ingredient Diets Adult Dry Dog Food - Duck &amp; Potato,00723633014618,0000003884,5328157,4.25,16,99.99,99.99,22 Lb,Duck &amp; Potato,dog,Food,Dry Food,,Product Detail,100246
,1,27.99,56819,5297096,Simply Nourish® Natural Solutions Skin &amp; Coat Adult Dry Dog Food - Salmon &amp; Whitefish,50009956,0000033224,5297096,4.2727,66,27.99,27.99,4 Lb,Salmon &amp; Whitefish,dog,Food,Dry Food,,Product Detail,100246
,1,89.99,49202,5279982,Instinct® Be Natural &amp;trade; All Life Stage Dry Raw Dog Food - Chicken &amp; Brown Rice,65282,0000033791,5279982,4.7391,23,89.99,89.99,25 Lb,Chicken &amp; Brown Rice,dog,Food,Dry Food,,Product Detail,100246
,1,18.99,52896,5282197,Iams Small Breed Adult Dry Dog Food - Chicken,10174754,0000033402,5282197,3.3333,3,18.99,18.99,7 Lb,dog,Food,Dry Food,,Product Detail,100246
,1,27.99,30242,5235167,"Natural Balance Fat Dogs Adult Dry Dog Food - Chicken, Salmon, Weight Control",00723633920070,0000003884,5235167,4.552,125,27.99,27.99,5 Lb,Chicken Meal &amp; Salmon Meal,dog,Food,Dry Food,,Product Detail,100246
